species,life_stage,health_metrics,island_Biscoe,island_Dream,island_Torgensen,sex_female,sex_male,diet_fish,diet_krill,diet_parental,diet_squid,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g
0,2,1,1,0,0,1,0,1,0,0,0,3.966511190712216,2.6946271807700692,5.3471075307174685,8.618123909994678
0,2,1,1,0,0,1,0,1,0,0,0,3.624340932976365,2.954910279033736,5.241747015059643,8.446341450444287
0,2,1,1,0,0,1,0,1,0,0,0,3.8372994592322094,2.8273136219290276,5.159055299214529,8.418697944667139
0,2,1,1,0,0,1,0,1,0,0,0,3.871201010907891,2.8273136219290276,5.4638318050256105,8.560635749259074
0,0,1,1,0,0,1,0,1,0,0,0,3.6712245188752153,3.0349529867072724,5.521460917862246,8.666302614004078
0,2,1,1,0,0,1,0,1,0,0,0,3.856510295497887,2.9014215940827497,5.308267697401205,8.498825534058053
0,0,1,1,0,0,1,0,1,0,0,0,3.9396381724611196,2.89591193827178,5.501258210544727,8.582980931954241
0,2,1,1,0,0,1,0,1,0,0,0,3.832979798087693,2.7212954278522306,5.438079308923196,8.418256443556213
0,2,1,1,0,0,1,0,1,0,0,0,3.8958936234982624,2.9069010598473755,5.308267697401205,8.429672593886743
0,2,1,1,0,0,1,0,1,0,0,0,3.9219733362813143,2.9014215940827497,5.393627546352362,8.422003004412488
0,2,1,1,0,0,1,0,1,0,0,0,3.7013019741124933,3.1441522786722644,5.231108616854587,8.57772369115627
0,2,1,1,0,0,1,0,1,0,0,0,3.9627161197436642,2.6026896854443837,5.3612921657094255,8.512582578858554
0,2,1,1,0,0,1,0,1,0,0,0,3.901972669574645,2.9069010598473755,5.231108616854587,8.53030683056162
0,2,1,1,0,0,0,1,1,0,0,0,4.048300623720694,2.7343675094195836,5.3981627015177525,8.703838719690246
0,2,1,1,0,0,0,1,1,0,0,0,4.0809215418899605,2.8903717578961645,5.472270673671475,8.645234541297121
0,0,1,1,0,0,0,1,1,0,0,0,4.185098925490565,3.109060958860994,5.4638318050256105,8.947415950650129
0,0,1,1,0,0,0,1,1,0,0,0,4.169761201506855,3.077312260546414,5.54907608489522,8.928507824313293
0,2,1,1,0,0,0,1,1,0,0,0,3.8607297110405954,3.0819099697950434,5.429345628954441,8.716207971151853
0,0,1,1,0,0,0,1,1,0,0,0,4.104294893075269,3.1570004211501135,5.556828061699537,8.75115798136203
0,0,1,1,0,0,0,1,1,0,0,0,4.151039905898646,3.0349529867072724,5.493061443340548,9.003193193746572
0,2,1,1,0,0,0,1,1,0,0,0,3.949318790171843,2.9806186357439426,5.4680601411351315,8.655388690167637
0,0,1,1,0,0,0,1,1,0,0,0,3.8088822465086327,3.086486636822455,5.58724865840025,8.925853190420922
0,0,1,1,0,0,0,1,1,0,0,0,4.174387269895637,3.1135153092103742,5.602118820879701,8.718172930028725
0,2,1,1,0,0,0,1,1,0,0,0,4.147885329150131,2.760009940032921,5.4638318050256105,8.647519453091812
0,0,1,1,0,0,0,1,1,0,0,0,4.001863709427935,2.9391619220655967,5.342334251964811,8.803273982501045
0,0,1,1,0,0,0,1,1,0,0,0,4.248495242049359,2.9496883350525844,5.594711379601839,8.937218450855731
0,2,1,1,0,0,0,1,1,0,0,0,3.903990833730882,2.8213788864092133,5.484796933490655,8.655214489313613
0,2,1,1,0,0,0,1,1,0,0,0,3.970291913552122,2.8094026953624978,5.3706380281276624,8.857941984804711
0,0,1,1,0,0,0,1,1,0,0,0,4.279440045898781,2.8449093838194073,5.501258210544727,8.72371943690701
0,0,0,1,0,0,0,1,1,0,0,0,4.11251186617755,3.122364924487357,5.616771097666572,8.656607247198915
0,2,1,1,0,0,0,1,1,0,0,0,4.02535169073515,3.039749158970765,5.424950017481403,8.685246776412487
0,2,1,1,0,0,0,1,1,0,0,0,3.955082494888593,3.100092288878234,5.497168225293202,8.68050180902826
0,0,1,1,0,0,0,1,1,0,0,0,3.9180050771056933,2.884800712846709,5.631211781821365,8.821437352166997
0,2,1,1,0,0,0,1,1,0,0,0,3.824284091120139,3.0204248861443626,5.488937726156687,8.596189197642735
0,0,1,1,0,0,0,1,1,0,0,0,4.014579593753238,2.9856819377004897,5.666426688112432,8.747193183526933
0,2,1,1,0,0,0,1,1,0,0,0,3.7495040759303713,2.91235066461494,5.529429087511423,8.731336360533149
0,2,0,1,0,0,0,1,1,0,0,0,3.9889840465642745,3.0252910757955354,5.384495062789089,8.525558107747866
0,2,1,1,0,0,0,1,1,0,0,0,4.104294893075269,2.9014215940827497,5.501258210544727,8.789050713521046
0,2,1,1,0,0,0,1,1,0,0,0,4.041295341132285,2.9806186357439426,5.384495062789089,8.676416696964216
0,2,1,1,0,0,0,1,1,0,0,0,4.048300623720694,2.970414465569701,5.356586274672012,8.597297435657898
0,2,2,1,0,0,1,0,0,1,0,0,3.597312260588446,2.9856819377004897,5.25227342804663,8.210124405164267
0,2,1,1,0,0,1,0,0,1,0,0,3.391147045808654,2.7212954278522306,5.225746673713202,8.407824654360873
0,2,1,1,0,0,1,0,0,1,0,0,3.2733640101522705,2.8678989020441064,5.087596335232384,8.465057436995709
0,0,0,1,0,0,0,1,0,1,0,0,3.4468078929142076,3.0007198150650303,5.3471075307174685,8.665095821339733
0,2,2,1,0,0,0,1,0,1,0,0,3.5263605246161616,2.8154087194227095,5.327876168789581,8.183397369998433
0,2,2,1,0,0,1,0,0,1,0,0,3.3141860046725258,2.803360380906535,5.19295685089021,8.204398418149381
0,2,2,1,0,0,1,0,0,1,0,0,3.214867803470662,3.0007198150650303,5.170483995038151,8.213110697596676
0,2,0,1,0,0,1,0,0,1,0,0,3.475067230228611,2.954910279033736,5.147494476813453,8.35819745992578
0,0,1,1,0,0,1,0,0,1,0,0,3.3032169733019514,3.0155349008501706,5.241747015059643,8.535229553902337
0,2,1,1,0,0,1,0,0,1,0,0,3.2228678461377385,2.917770732084279,5.337538079701318,8.415824697027949
0,2,2,1,0,0,1,0,0,1,0,0,3.4011973816621555,2.6602595372658615,5.170483995038151,8.160803920954665
0,0,0,1,0,0,1,0,0,1,0,0,3.6027767550605247,2.9444389791664403,5.231108616854587,8.455743229100015
0,2,2,1,0,0,1,0,0,1,0,0,3.169685580677429,3.1986731175506815,5.278114659230517,8.057377488557991
0,2,2,1,0,0,1,0,0,1,0,0,3.126760535960395,2.91235066461494,5.111987788356544,8.19891444498699
0,2,0,1,0,0,1,0,0,1,0,0,3.122364924487357,2.9338568698359038,5.247024072160486,8.308691916838898
0,0,0,1,0,0,1,0,0,1,0,0,3.332204510175204,2.785011242238338,5.241747015059643,8.46863300080086
0,2,2,1,0,0,1,0,0,1,0,0,3.3357695763397,2.8622008809294686,5.123963979403259,8.138856750696325
0,0,0,1,0,0,1,0,0,1,0,0,3.4372078191851885,2.9601050959108397,5.308267697401205,8.418697944667139
0,2,2,1,0,0,1,0,0,1,0,0,3.462606009790799,2.803360380906535,5.14166355650266,8.010027528481734
0,2,0,1,0,0,1,0,0,1,0,0,3.2308043957334744,2.9496883350525844,5.1647859739235145,8.302761580704049
0,0,0,1,0,0,1,0,0,1,0,0,3.2386784521643803,2.9496883350525844,5.308267697401205,8.398860004454372
0,2,0,1,0,0,1,0,0,1,0,0,3.1822118404966093,2.8094026953624978,5.241747015059643,8.360071435644025
0,0,2,1,0,0,1,0,0,1,0,0,3.4781584227982836,2.8390784635086144,5.278114659230517,8.312626025674962
0,0,0,1,0,0,1,0,0,1,0,0,3.462606009790799,2.8791984572980396,5.402677381872279,8.374707543119483
0,0,2,1,0,0,1,0,0,1,0,0,3.6082115510464816,2.8903717578961645,5.337538079701318,8.219056661060598
0,2,2,1,0,0,1,0,0,1,0,0,3.2386784521643803,2.8507065015037334,5.204006687076795,8.147288258706624
0,2,0,1,0,0,1,0,0,1,0,0,3.484312288372662,2.833213344056216,5.170483995038151,8.231642179973411
0,0,0,1,0,0,1,0,0,1,0,0,3.648057459593681,2.928523523860541,5.313205979041787,8.458504195067558
0,2,2,1,0,0,1,0,0,1,0,0,3.374168709274236,2.681021528714291,5.241747015059643,8.144679183447758
0,2,1,1,0,0,0,1,0,1,0,0,3.1484533605716547,2.8213788864092133,5.236441962829949,8.558335134747413
0,2,1,1,0,0,0,1,0,1,0,0,3.462606009790799,3.100092288878234,5.236441962829949,8.71028982137815
0,2,0,1,0,0,0,1,0,1,0,0,3.417726683613366,3.139832617527748,5.488937726156687,8.48632152774915
0,2,0,1,0,0,0,1,0,1,0,0,3.342861804649192,2.9338568698359038,5.204006687076795,8.474703139795285
0,2,0,1,0,0,0,1,0,1,0,0,3.4210000089583352,2.9014215940827497,5.231108616854587,8.454679286026995
0,2,0,1,0,0,0,1,0,1,0,0,3.520460802488973,2.9231615807191558,5.25227342804663,8.4906438561827
0,2,2,1,0,0,0,1,0,1,0,0,3.673765816303888,2.8622008809294686,5.231108616854587,8.37516869138682
0,2,2,1,0,0,0,1,0,1,0,0,3.2108436531709366,2.8154087194227095,5.365976015021851,8.221747728346623
0,0,0,1,0,0,0,1,0,1,0,0,3.5496173867804286,3.0007198150650303,5.375278407684165,8.568836424568076
0,0,2,1,0,0,0,1,0,1,0,0,3.6635616461296463,3.100092288878234,5.480638923341991,8.432288684325794
0,2,1,1,0,0,0,1,0,1,0,0,3.2733640101522705,2.8154087194227095,5.393627546352362,8.544808358449211
0,2,2,1,0,0,0,1,0,1,0,0,3.342861804649192,2.954910279033736,5.278114659230517,8.393894975071744
0,2,2,1,0,0,0,1,0,1,0,0,3.292126286607793,2.8213788864092133,5.25227342804663,8.30671904320269
0,2,2,1,0,0,0,1,0,1,0,0,2.9856819377004897,3.0007198150650303,5.14166355650266,8.373322820996535
0,0,2,1,0,0,0,1,0,1,0,0,3.5409593240373143,2.9444389791664403,5.2574953720277815,8.529319371214077
0,0,0,1,0,0,0,1,0,1,0,0,3.2188758248682006,3.100092288878234,5.337538079701318,8.671458150427666
0,0,2,1,0,0,0,1,0,1,0,0,3.6506582412937387,3.0492730404820207,5.313205979041787,8.510772623613315
0,2,0,1,0,0,0,1,0,1,0,0,3.0819099697950434,2.8273136219290276,5.337538079701318,8.504107951867582
0,2,0,1,0,0,0,1,0,1,0,0,3.367295829986474,3.1135153092103742,5.356586274672012,8.467582690862903
0,2,2,1,0,0,0,1,0,1,0,0,3.258096538021482,2.9601050959108397,5.420534999272286,8.351374706721296
0,1,1,1,0,0,1,0,0,0,1,0,3.591817741270805,2.3702437414678603,5.14166355650266,8.114623886420098
0,1,0,1,0,0,1,0,0,0,1,0,3.4995332823830174,2.9496883350525844,5.19295685089021,7.973844375944687
0,1,0,1,0,0,1,0,0,0,1,0,3.4404180948154366,2.6878474937846906,4.969813299576001,7.951911381854188
0,1,2,1,0,0,1,0,0,0,1,0,3.5610460826040513,2.8735646395797834,5.225746673713202,7.934513463882263
0,1,0,1,0,0,1,0,0,0,1,0,3.122364924487357,2.884800712846709,5.1298987149230735,8.012349639327795
0,1,2,1,0,0,1,0,0,0,1,0,3.5234150143864045,2.8791984572980396,5.1647859739235145,7.936660155225426
0,1,0,1,0,0,1,0,0,0,1,0,3.634951112088381,2.580216829592325,5.111987788356544,7.957877358489813
0,1,0,1,0,0,1,0,0,0,1,0,3.2308043957334744,2.8903717578961645,5.1647859739235145,8.058643712215618
0,1,0,1,0,0,1,0,0,0,1,0,3.391147045808654,2.714694743820879,5.159055299214529,8.036249942132116
0,1,2,1,0,0,1,0,0,0,1,0,3.0819099697950434,2.760009940032921,5.075173815233827,7.912789220690681
0,1,0,1,0,0,1,0,0,0,1,0,3.380994674344636,2.760009940032921,5.117993812416755,8.053887083618223
0,1,0,1,0,0,1,0,0,0,1,0,3.342861804649192,2.6946271807700692,5.170483995038151,8.00903068506973
0,1,1,1,0,0,1,0,0,0,1,0,3.6913763343125234,2.7343675094195836,5.225746673713202,8.07961802938984
0,1,1,1,0,0,1,0,0,0,1,0,3.374168709274236,2.791165107812717,5.117993812416755,8.09712193091871
0,1,2,1,0,0,1,0,0,0,1,0,3.4965075614664802,2.6461747973841225,5.062595033026967,7.893198869544609
0,1,0,1,0,0,1,0,0,0,1,0,3.6454498961866,2.5416019934645457,5.1647859739235145,8.056426767522984
0,1,1,1,0,0,1,0,0,0,1,0,3.0252910757955354,2.8791984572980396,5.123963979403259,8.1101268019411
0,1,0,1,0,0,1,0,0,0,1,0,3.4719664525503626,2.8094026953624978,5.187385805840755,8.02059914989697
0,1,0,1,0,0,1,0,0,0,1,0,3.258096538021482,2.509599262378372,5.093750200806762,8.051659556841953
0,1,0,1,0,0,1,0,0,0,1,0,3.261935314328648,2.8213788864092133,5.056245805348308,8.021584533455107
0,1,1,1,0,0,0,1,0,0,1,0,3.391147045808654,2.785011242238338,5.318119993844216,8.258681496264236
0,1,2,1,0,0,0,1,0,0,1,0,3.3603753871419,2.7536607123542622,5.176149732573829,8.042056410058754
0,1,0,1,0,0,0,1,0,0,1,0,3.6913763343125234,2.6741486494265287,5.337538079701318,8.188411308079031
0,1,1,1,0,0,0,1,0,0,1,0,3.903990833730882,2.7343675094195836,5.187385805840755,8.260751354700513
0,1,2,1,0,0,0,1,0,0,1,0,3.6454498961866,2.6602595372658615,5.236441962829949,8.10892415597534
0,1,2,1,0,0,0,1,0,0,1,0,3.3463891451671604,2.8622008809294686,5.220355825078324,8.125630988477065
0,1,1,1,0,0,0,1,0,0,1,0,3.3775875160230218,2.9652730660692823,5.231108616854587,8.325063693631197
0,1,2,1,0,0,0,1,0,0,1,0,3.6609942506244004,2.8154087194227095,5.214935757608986,8.08886878916199
0,1,1,1,0,0,0,1,0,0,1,0,3.475067230228611,2.884800712846709,5.288267030694535,8.249575150000199
0,1,1,1,0,0,0,1,0,0,1,0,3.339321977944068,2.791165107812717,5.318119993844216,8.245909264774093
0,1,0,1,0,0,0,1,0,0,1,0,3.765840495250065,2.747270914255491,5.241747015059643,8.214735833382303
0,1,1,1,0,0,0,1,0,0,1,0,3.713572066704308,2.9391619220655967,5.241747015059643,8.269500767180615
0,1,0,1,0,0,0,1,0,0,1,0,3.2846635654062037,2.8449093838194073,5.298317366548036,8.157943507105037
0,1,0,1,0,0,0,1,0,0,1,0,3.5890591188317256,2.9338568698359038,5.241747015059643,8.175547596021026
0,1,0,1,0,0,0,1,0,0,1,0,3.6506582412937387,2.9806186357439426,5.298317366548036,8.15507488781144
0,1,0,1,0,0,0,1,0,0,1,0,3.572345637857985,2.9806186357439426,5.2574953720277815,8.183676582620658
0,1,1,1,0,0,0,1,0,0,1,0,3.6635616461296463,2.91235066461494,5.225746673713202,8.33375100695358
0,1,0,1,0,0,0,1,0,0,1,0,3.3463891451671604,2.803360380906535,5.247024072160486,8.206583614320753
0,1,0,1,0,0,0,1,0,0,1,0,3.3105430133940246,2.681021528714291,5.337538079701318,8.203577736937952
0,1,2,1,0,0,0,1,0,0,1,0,3.673765816303888,2.9444389791664403,5.236441962829949,8.022896869601457
0,1,0,1,0,0,0,1,0,0,1,0,3.520460802488973,2.533696813957432,5.209486152841421,8.181160858023409
0,1,0,1,0,0,0,1,0,0,1,0,3.6136169696133895,2.740840023925201,5.356586274672012,8.15478757276852
0,0,1,1,0,0,1,0,0,0,0,1,3.756538102587751,2.9652730660692823,5.41610040220442,8.551014739891748
0,0,0,1,0,0,1,0,0,0,0,1,3.6913763343125234,2.9444389791664403,5.247024072160486,8.5016733797582
0,0,0,1,0,0,0,1,0,0,0,1,3.966511190712216,3.044522437723423,5.480638923341991,8.54830418644129
0,0,2,1,0,0,0,1,0,0,0,1,4.00369019395397,2.970414465569701,5.365976015021851,8.41913925094085
0,2,1,1,0,0,0,1,0,0,0,1,3.8753590210565547,2.9601050959108397,5.25227342804663,8.735042754269337
0,0,0,1,0,0,0,1,0,0,0,1,4.034240638152395,3.2068032436339315,5.501258210544727,8.543055850941965
0,0,0,1,0,0,0,1,0,0,0,1,3.8088822465086327,3.095577608523707,5.4510384535657,8.560252680876685
0,2,0,0,1,0,1,0,1,0,0,0,3.8979240810486444,3.0252910757955354,5.318119993844216,8.343553835005117
0,2,1,0,1,0,1,0,1,0,0,0,4.046553898385752,2.833213344056216,5.272999558563747,8.487764380725425
0,2,1,0,1,0,1,0,1,0,0,0,3.9646154555473165,2.8449093838194073,5.365976015021851,8.488176242345745
0,0,0,0,1,0,1,0,1,0,0,0,4.204692619390966,2.856470206220483,5.5093883366279774,8.480529207044645
0,2,1,0,1,0,1,0,1,0,0,0,3.8628327612373745,3.0007198150650303,5.365976015021851,8.635331719433278
0,0,1,0,1,0,1,0,1,0,0,0,4.023564380161053,3.0106208860477417,5.472270673671475,8.59877317840866
0,0,1,0,1,0,1,0,1,0,0,0,3.8979240810486444,3.104586678466073,5.337538079701318,8.768263145371286
0,0,1,0,1,0,1,0,1,0,0,0,4.210645017918261,2.9496883350525844,5.552959584921617,8.546169299652755
0,2,1,0,1,0,1,0,1,0,0,0,3.535145354171894,2.8154087194227095,5.575949103146316,8.513185170018698
0,0,1,0,1,0,1,0,1,0,0,0,4.032469158504013,3.068052935133617,5.4116460518550396,8.60135049942296
0,0,0,0,1,0,0,1,1,0,0,0,4.189654742026425,3.0155349008501706,5.54907608489522,8.686260632531775
0,2,1,0,1,0,0,1,1,0,0,0,3.6054978451748854,2.990719731730447,5.484796933490655,8.607216694063826
0,2,1,0,1,0,0,1,1,0,0,0,4.001863709427935,2.8678989020441064,5.393627546352362,8.65032450401942
0,0,1,0,1,0,0,1,1,0,0,0,3.903990833730882,2.9652730660692823,5.556828061699537,8.892061625546935
0,0,1,0,1,0,0,1,1,0,0,0,4.203198967134183,3.2108436531709366,5.541263545158426,8.751316246773456
0,0,0,0,1,0,0,1,1,0,0,0,4.37449836825309,2.990719731730447,5.560681631015528,8.602636673233706
0,2,1,0,1,0,0,1,1,0,0,0,3.8649313978942956,2.8791984572980396,5.43372200355424,8.58839695042257
0,2,1,0,1,0,0,1,1,0,0,0,3.9454577815143836,2.8213788864092133,5.54907608489522,8.56197533418813
0,2,0,0,1,0,0,1,0,1,0,0,3.4339872044851463,3.126760535960395,5.288267030694535,8.452334619067742
0,0,2,0,1,0,0,1,0,1,0,0,3.6375861597263857,2.975529566236472,5.365976015021851,8.432288684325794
0,0,2,0,1,0,1,0,0,1,0,0,3.7471483622379123,3.0106208860477417,5.209486152841421,8.290041618704489
0,2,2,0,1,0,1,0,0,1,0,0,3.3032169733019514,3.109060958860994,5.236441962829949,8.174421152646497
0,2,0,0,1,0,1,0,0,1,0,0,3.0252910757955354,2.8273136219290276,5.135798437050262,8.289539484624141
0,0,1,0,1,0,1,0,0,1,0,0,3.202746442938317,2.954910279033736,5.37989735354046,8.65434302956347
0,0,2,0,1,0,1,0,0,1,0,0,3.380994674344636,3.0007198150650303,5.3230099791384085,8.227375506834035
0,2,2,0,1,0,1,0,0,1,0,0,3.475067230228611,2.8154087194227095,5.236441962829949,8.115819701211327
0,0,2,0,1,0,1,0,0,1,0,0,3.427514689979529,3.1945831322991562,5.293304824724492,8.254008590564844
0,2,2,0,1,0,1,0,0,1,0,0,3.3178157727231046,2.995732273553991,5.313205979041787,8.132706489693264
0,2,0,0,1,0,1,0,0,1,0,0,3.265759410767051,2.9652730660692823,5.2574953720277815,8.258940462988459
0,2,0,0,1,0,1,0,0,1,0,0,3.490428515390098,3.100092288878234,5.049856007249537,8.263590432617319
0,2,2,0,1,0,1,0,0,1,0,0,3.3357695763397,3.0633909220278057,5.187385805840755,8.20685642839965
0,2,2,0,1,0,1,0,0,1,0,0,3.459466289786131,2.9014215940827497,5.19295685089021,8.135639903354386
0,2,0,0,1,0,1,0,0,1,0,0,3.100092288878234,2.856470206220483,5.236441962829949,8.284251797621916
0,2,0,0,1,0,1,0,0,1,0,0,3.104586678466073,2.856470206220483,5.204006687076795,8.303504798872783
0,2,0,0,1,0,1,0,0,1,0,0,3.5085558999826545,2.8273136219290276,5.111987788356544,8.2409125416889
0,2,0,0,1,0,1,0,0,1,0,0,3.5553480614894135,2.8678989020441064,5.2574953720277815,8.366370301681654
0,2,2,0,1,0,1,0,0,1,0,0,3.3638415951183864,2.833213344056216,5.153291594497779,8.046549357283078
0,0,2,0,1,0,1,0,0,1,0,0,3.594568774642695,2.8735646395797834,5.337538079701318,8.300776960851454
0,2,1,0,1,0,1,0,0,1,0,0,3.2809112157876537,2.580216829592325,5.231108616854587,8.413830678421084
0,2,0,0,1,0,1,0,0,1,0,0,3.2268439945173775,3.0007198150650303,5.19295685089021,8.304247465078474
0,0,0,0,1,0,1,0,0,1,0,0,3.1354942159291497,2.6878474937846906,5.236441962829949,8.440528106480752
0,2,0,0,1,0,1,0,0,1,0,0,3.380994674344636,2.928523523860541,5.153291594497779,8.274866820685254
0,2,1,0,1,0,1,0,0,1,0,0,3.490428515390098,2.990719731730447,5.170483995038151,8.455104999102815
0,2,0,0,1,0,1,0,0,1,0,0,3.2846635654062037,2.9391619220655967,5.298317366548036,8.233768709217097
0,0,0,0,1,0,1,0,0,1,0,0,3.4531571205928664,2.9806186357439426,5.3471075307174685,8.456806041401142
0,0,0,0,1,0,0,1,0,1,0,0,3.6054978451748854,3.0587070727153796,5.356586274672012,8.56522116042682
0,2,2,0,1,0,0,1,0,1,0,0,3.5085558999826545,2.9231615807191558,5.278114659230517,8.372398606513004
0,2,2,0,1,0,0,1,0,1,0,0,3.4307561839036995,2.8678989020441064,5.267858159063328,8.27715777243181
0,2,2,0,1,0,0,1,0,1,0,0,3.4404180948154366,3.0301337002713233,5.135798437050262,8.217708406845306
0,0,0,0,1,0,0,1,0,1,0,0,3.353406717825807,3.039749158970765,5.3230099791384085,8.558527054909215
0,2,2,0,1,0,0,1,0,1,0,0,3.5409593240373143,2.975529566236472,5.176149732573829,8.39366870513074
0,0,2,0,1,0,0,1,0,1,0,0,3.4657359027997265,3.0106208860477417,5.402677381872279,8.431635303054591
0,2,2,0,1,0,0,1,0,1,0,0,2.9652730660692823,2.9391619220655967,5.176149732573829,8.361240889642351
0,2,0,0,1,0,0,1,0,1,0,0,3.58351893845611,3.039749158970765,5.262690188904886,8.504715669905124
0,0,0,0,1,0,0,1,0,1,0,0,3.2108436531709366,3.0007198150650303,5.4510384535657,8.595819511871428
0,0,2,0,1,0,0,1,0,1,0,0,3.6109179126442243,2.9496883350525844,5.5093883366279774,8.406708458240965
0,2,0,0,1,0,0,1,0,1,0,0,3.3032169733019514,3.005682604407159,5.327876168789581,8.501876487304344
0,2,0,0,1,0,0,1,0,1,0,0,3.342861804649192,3.109060958860994,5.37989735354046,8.484256691169973
0,2,0,0,1,0,0,1,0,1,0,0,3.5890591188317256,2.9444389791664403,5.313205979041787,8.496786381638575
0,2,2,0,1,0,0,1,0,1,0,0,3.4372078191851885,2.72785282839839,5.099866427824199,8.329175442077402
0,2,2,0,1,0,0,1,0,1,0,0,2.9856819377004897,2.975529566236472,5.288267030694535,8.342601680684194
0,2,2,0,1,0,0,1,0,1,0,0,3.353406717825807,3.1570004211501135,5.2574953720277815,8.307459327011946
0,2,0,0,1,0,0,1,0,1,0,0,3.4011973816621555,2.8449093838194073,5.303304908059076,8.505727713306959
0,2,0,0,1,0,0,1,0,1,0,0,3.4404180948154366,2.8390784635086144,5.332718793265369,8.41847721847708
0,2,0,0,1,0,0,1,0,1,0,0,3.3877743613300146,2.975529566236472,5.288267030694535,8.499640032168648
0,2,2,0,1,0,0,1,0,1,0,0,3.6375861597263857,2.990719731730447,5.2832037287379885,8.361007108226909
0,2,0,0,1,0,0,1,0,1,0,0,3.4210000089583352,3.0007198150650303,5.209486152841421,8.479906606630221
0,0,2,0,1,0,0,1,0,1,0,0,3.3603753871419,3.1179499062782403,5.420534999272286,8.529911963824013
0,2,1,0,1,0,0,1,0,1,0,0,3.288401887516811,2.928523523860541,5.389071729816501,8.592857095337227
0,2,2,0,1,0,0,1,0,1,0,0,3.1945831322991562,2.928523523860541,5.3471075307174685,8.357962965845681
0,2,0,0,1,0,0,1,0,1,0,0,3.417726683613366,2.9069010598473755,5.3230099791384085,8.513185170018698
0,2,2,0,1,0,0,1,0,1,0,0,3.5467396869528134,2.772588722239781,5.25227342804663,8.38548870041881
0,2,0,0,1,0,0,1,0,1,0,0,3.3775875160230218,2.884800712846709,5.293304824724492,8.453827315794417
0,2,0,0,1,0,0,1,0,1,0,0,3.152736022363656,3.0301337002713233,5.241747015059643,8.427049641563272
0,2,0,0,1,0,0,1,0,1,0,0,3.265759410767051,3.0587070727153796,5.3471075307174685,8.487558386286548
0,0,0,0,1,0,0,1,0,1,0,0,3.475067230228611,2.995732273553991,5.4680601411351315,8.612321536507814
0,0,2,0,1,0,0,1,0,1,0,0,3.407841924380824,2.917770732084279,5.4510384535657,8.505525386548555
0,2,2,0,1,0,0,1,0,1,0,0,3.1986731175506815,2.970414465569701,5.19295685089021,8.365905077202456
0,2,2,0,1,0,0,1,0,1,0,0,3.292126286607793,2.797281334830153,5.375278407684165,8.397057390176256
0,2,0,0,1,0,0,1,0,1,0,0,3.380994674344636,3.0106208860477417,5.267858159063328,8.474285690404962
0,2,2,0,1,0,0,1,0,1,0,0,3.353406717825807,2.917770732084279,5.402677381872279,8.387312270561717
0,2,0,0,1,0,0,1,0,1,0,0,3.5610460826040513,2.797281334830153,5.214935757608986,8.505929999137527
0,2,0,0,1,0,0,1,0,1,0,0,3.543853682063679,3.0155349008501706,5.3471075307174685,8.422003004412488
0,2,2,0,1,0,0,1,0,1,0,0,3.487375077903208,2.9444389791664403,5.44673737166631,8.379997952238393
0,0,0,0,1,0,0,1,0,1,0,0,3.893859034800475,2.9231615807191558,5.337538079701318,8.547916364059079
0,1,0,0,1,0,1,0,0,0,1,0,3.370738174177447,2.5572273113676265,5.153291594497779,8.026496938945412
0,1,0,0,1,0,1,0,0,0,1,0,3.3357695763397,2.8094026953624978,5.225746673713202,8.046549357283078
0,1,0,0,1,0,1,0,0,0,1,0,3.4531571205928664,2.714694743820879,5.056245805348308,7.993619994827744
0,1,0,0,1,0,1,0,0,0,1,0,3.5524868292083815,2.785011242238338,5.056245805348308,7.957527402230773
0,1,0,0,1,0,1,0,0,0,1,0,3.462606009790799,2.740840023925201,5.159055299214529,8.060855752934316
0,1,0,0,1,0,1,0,0,0,1,0,3.2386784521643803,2.617395832834079,5.153291594497779,8.028455164114252
0,1,2,0,1,0,1,0,0,0,1,0,3.5496173867804286,2.7343675094195836,5.225746673713202,7.815207062189088
0,1,1,0,1,0,1,0,0,0,1,0,3.5751506887855933,2.833213344056216,5.081404364984463,8.12740456269308
0,1,0,0,1,0,1,0,0,0,1,0,3.2809112157876537,2.740840023925201,5.075173815233827,8.054840221101024
0,1,0,0,1,0,1,0,0,0,1,0,3.5779478934066544,2.70805020110221,5.247024072160486,7.981049759665957
0,1,0,0,1,0,1,0,0,0,1,0,3.4531571205928664,2.4849066497880004,5.14166355650266,8.046229101075378
0,1,0,0,1,0,1,0,0,0,1,0,3.5085558999826545,2.653241964607215,5.093750200806762,8.034306936339489
0,1,0,0,1,0,1,0,0,0,1,0,3.5115454388310208,2.6741486494265287,5.181783550292085,8.039157390473237
0,1,0,0,1,0,1,0,0,0,1,0,3.4781584227982836,2.8735646395797834,5.017279836814924,7.946971357693591
0,1,0,0,1,0,0,1,0,0,1,0,3.462606009790799,2.772588722239781,5.25227342804663,8.19863945529737
0,1,1,0,1,0,0,1,0,0,1,0,3.5380565643793527,2.6946271807700692,5.220355825078324,8.269500767180615
0,1,0,0,1,0,0,1,0,0,1,0,3.484312288372662,2.928523523860541,5.25227342804663,8.201934351194222
0,1,0,0,1,0,0,1,0,0,1,0,3.517497837358316,2.928523523860541,5.241747015059643,8.207674424355282
0,1,0,0,1,0,0,1,0,0,1,0,3.6189933266497696,3.005682604407159,5.209486152841421,8.13593277200489
